fid,OBJECTID,COUNTRY,CITIES,FUA_OR_CIT,CODE2012,ITEM2012,PROD_DATE,IDENT,AREA,Pop2012,fid_2,cat,value
1306,56929,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56928-IE001L1,30094.602159900001425,"0",245977,486732,6
1306,56929,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56928-IE001L1,30094.602159900001425,"0",245929,488271,5
1306,56929,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56928-IE001L1,30094.602159900001425,"0",246811,488994,6
1306,56929,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56928-IE001L1,30094.602159900001425,"0",246820,488741,8
1306,56929,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56928-IE001L1,30094.602159900001425,"0",246821,488995,7
1306,56929,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56928-IE001L1,30094.602159900001425,"0",246818,488996,6
1306,56929,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56928-IE001L1,30094.602159900001425,"0",246942,492075,7
1306,56929,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56928-IE001L1,30094.602159900001425,"0",246803,490365,7
1306,56929,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56928-IE001L1,30094.602159900001425,"0",246819,489228,8
1306,56929,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56928-IE001L1,30094.602159900001425,"0",246794,491215,6
1306,56929,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56928-IE001L1,30094.602159900001425,"0",246816,489229,7
1306,56929,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56928-IE001L1,30094.602159900001425,"0",246813,489693,4
1306,56929,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56928-IE001L1,30094.602159900001425,"0",246801,490579,6
1306,56929,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56928-IE001L1,30094.602159900001425,"0",246800,490796,7
1307,57454,IE,Dublin,IE001L1,"23000",Pastures,"2018",57453-IE001L1,35386.125995599999442,"0",246505,497208,6
1308,57225,IE,Dublin,IE001L1,"12210",Fast transit roads and associated land,"2018",57224-IE001L1,16905.564214900001389,"0",,,
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246168,496771,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246167,496563,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246169,496772,5
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246170,496564,6
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246171,496355,10
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246172,496354,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246174,496134,9
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246176,496132,6
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246177,496133,8
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246179,495908,4
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246180,495684,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246181,495232,4
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246182,495233,6
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246183,495011,6
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246184,495012,11
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246185,495013,10
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246186,495234,5
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246187,495014,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246188,494799,5
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246189,494800,6
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246190,494106,6
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246191,494801,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246208,494802,4
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246192,494362,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246193,494596,6
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246999,496565,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247001,496999,9
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247003,496773,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247004,496358,9
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247005,496774,8
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247006,497001,8
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247007,497002,6
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247008,496775,8
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247009,496356,11
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247010,496567,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247011,496566,8
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247012,496357,8
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247013,496359,10
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247014,496135,8
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247015,496360,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247016,496136,8
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247017,496137,9
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247018,496138,8
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247019,495235,6
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247020,495236,6
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247021,495015,5
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247022,495016,4
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247000,497218,8
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246166,496770,4
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",247002,497000,10
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246592,497899,4
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246593,497451,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246594,497666,8
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246201,497449,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246595,497667,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246596,497450,8
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246597,497668,6
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246598,497215,10
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246194,496996,6
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246200,497213,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246599,497452,10
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246196,497214,8
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246600,497453,9
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246164,496769,5
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246601,497454,10
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246602,497455,5
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246603,497216,9
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246997,497217,11
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246195,496997,7
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246165,496768,4
1309,57242,IE,Dublin,IE001L1,"12100","Industrial, commercial, public, military and private units","2018",57241-IE001L1,53262.078967699999339,"14",246998,496998,8
1310,57473,IE,Dublin,IE001L1,"11300",Isolated structures,"2018",57472-IE001L1,4265.011856709999847,"4",246490,498543,6
1310,57473,IE,Dublin,IE001L1,"11300",Isolated structures,"2018",57472-IE001L1,4265.011856709999847,"4",246492,498542,5
1310,57473,IE,Dublin,IE001L1,"11300",Isolated structures,"2018",57472-IE001L1,4265.011856709999847,"4",246496,498545,6
1310,57473,IE,Dublin,IE001L1,"11300",Isolated structures,"2018",57472-IE001L1,4265.011856709999847,"4",246497,498322,4
1310,57473,IE,Dublin,IE001L1,"11300",Isolated structures,"2018",57472-IE001L1,4265.011856709999847,"4",246491,498751,7
1310,57473,IE,Dublin,IE001L1,"11300",Isolated structures,"2018",57472-IE001L1,4265.011856709999847,"4",246495,498544,5
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246499,497663,7
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246501,497896,8
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246198,497445,6
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246197,496995,7
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246502,497209,8
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246513,496994,7
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246511,496992,8
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246178,495231,6
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246175,495466,5
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246207,497897,7
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246173,495465,7
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246516,496993,10
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246515,496991,7
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246163,496767,6
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246202,497446,10
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246510,497444,7
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246509,497442,6
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246505,497208,6
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246206,497898,7
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246500,498323,6
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246512,497211,6
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246507,497440,6
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246517,496766,9
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246508,497210,7
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246504,497438,10
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246498,498546,7
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246514,497212,6
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246203,497664,8
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246503,497437,9
1311,57348,IE,Dublin,IE001L1,"11230",Discontinuous low density urban fabric (S.L. : 10% - 30%),"2018",57347-IE001L1,26221.061150699999416,"46",246506,497439,7
